"id","name","name"
"CI13441","Cafelandia","Brazil"
"CI13451","Correntes","Brazil"
"CI13453","Malhada","Brazil"
"CI13461","Hidrolandia","Brazil"
"CI13463","Pirapemas","Brazil"
"CI13465","Ibirama","Brazil"
"CI13473","Souto Soares","Brazil"
"CI13484","Urandi","Brazil"
"CI13488","Cruz do Espirito Santo","Brazil"
"CI13494","Bom Sucesso","Brazil"
"CI13500","Picarras","Brazil"
"CI13504","Ribeiropolis","Brazil"
"CI13506","Santa Maria das Barreiras","Brazil"
"CI13508","Aracagi","Brazil"
"CI13515","Lagoa Formosa","Brazil"
"CI13518","Adustina","Brazil"
"CI13521","Borda da Mata","Brazil"
"CI13527","Sao Vicente Ferrer","Brazil"
"CI13535","Amarante","Brazil"
"CI13537","Pontalina","Brazil"
"CI13539","Abelardo Luz","Brazil"
"CI13542","Resplendor","Brazil"
"CI13543","Nova Canaa","Brazil"
"CI13545","Croata","Brazil"
"CI13552","Fundao","Brazil"
"CI13556","Capela","Brazil"
"CI13558","Costa Marques","Brazil"
"CI13560","Rosario Oeste","Brazil"
"CI13562","Aiuaba","Brazil"
"CI13564","Jericoacoara","Brazil"
"CI13566","Seara","Brazil"
"CI13568","Areia Branca","Brazil"
"CI13570","Terra Santa","Brazil"
"CI13572","Cerro Azul","Brazil"
"CI13574","America Dourada","Brazil"
"CI13582","Japaratuba","Brazil"
"CI13587","Tejucuoca","Brazil"
"CI13598","Sume","Brazil"
"CI13601","Terra Roxa d'Oeste","Brazil"
"CI13607","Ibicui","Brazil"
"CI13609","Ibitiara","Brazil"
"CI13617","Bacuri","Brazil"
"CI13619","Agua Branca","Brazil"
"CI13623","Cristinapolis","Brazil"
"CI13636","Itaete","Brazil"
"CI13644","Sananduva","Brazil"
"CI13646","Otacilio Costa","Brazil"
"CI13650","Corbelia","Brazil"
"CI13656","Faxinal","Brazil"
"CI13658","Montalvania","Brazil"
"CI13660","Porto Belo","Brazil"
"CI13661","Igapora","Brazil"
"CI13665","Araputanga","Brazil"
"CI13667","Ponto Novo","Brazil"
"CI13673","Puerto Heath","Bolivia"
"CI13674","Sao Pedro do Sul","Brazil"
"CI13675","Piso Firme","Bolivia"
"CI13678","Fartura","Brazil"
"CI13680","Matelandia","Brazil"
"CI13684","Gloria","Brazil"
"CI13686","Palmitos","Brazil"
"CI13690","Pianco","Brazil"
"CI13701","Tabatinga","Brazil"
"CI13707","Sao Paulo do Potengi","Brazil"
"CI13713","Indiaroba","Brazil"
"CI13715","Girua","Brazil"
"CI13719","Jussara","Brazil"
"CI13723","Ibateguara","Brazil"
"CI13731","Lagoa Real","Brazil"
"CI13733","Pereiro","Brazil"
"CI13735","Itajiba","Brazil"
"CI13740","Abadiania","Brazil"
"CI13741","Santa Cecilia","Brazil"
"CI13745","Buzim","Bosnia and Herzegovina"
"CI13746","Saboeiro","Brazil"
"CI13748","Restinga Seca","Brazil"
"CI13750","Iguatemi","Brazil"
"CI13757","Breza","Bosnia and Herzegovina"
"CI13758","Sertanopolis","Brazil"
"CI13762","Rio do Antonio","Brazil"
"CI13764","Passa Quatro","Brazil"
"CI13766","Espumoso","Brazil"
"CI13768","Ipua","Brazil"
"CI13770","Borborema","Brazil"
"CI13771","Sapna","Bosnia and Herzegovina"
"CI13774","Sao Joao Evangelista","Brazil"
"CI13775","Celic","Bosnia and Herzegovina"
"CI13780","Alvaraes","Brazil"
"CI13784","Panorama","Brazil"
"CI13788","Piquet Carneiro","Brazil"
"CI13790","Salinas da Margarida","Brazil"
"CI13794","Salitre","Brazil"
"CI13796","Taperoa","Brazil"
"CI13797","Itapiranga","Brazil"
"CI13801","Sabinopolis","Brazil"
"CI13805","Jacaraci","Brazil"
"CI13814","Serra Preta","Brazil"
"CI13818","Eldorado","Brazil"
"CI13820","Raposos","Brazil"
"CI13822","Capinopolis","Brazil"
"CI13829","Uirauna","Brazil"
"CI13834","Brejoes","Brazil"
"CI13836","Sao Felix","Brazil"
"CI13840","Taruma","Brazil"
"CI13844","Santa Adelia","Brazil"
"CI13852","Mata Roma","Brazil"
"CI13855","Muhembo","Botswana"
"CI13858","Bela Vista do Paraiso","Brazil"
"CI13862","Porteiras","Brazil"
"CI13866","Fortuna","Brazil"
"CI13868","Santa Brigida","Brazil"
"CI13873","Teixeira","Brazil"
"CI13875","Jiquirica","Brazil"
"CI13877","Triunfo","Brazil"
"CI13881","Itau de Minas","Brazil"
"CI13882","Grao Mogol","Brazil"
"CI13888","Candoi","Brazil"
"CI13890","Ipora","Brazil"
"CI13892","Coribe","Brazil"
"CI13894","Botelhos","Brazil"
"CI13896","Assai","Brazil"
"CI13897","Teresina","Brazil"
"CI13898","Joaima","Brazil"
"CI13904","Presidente Getulio","Brazil"
"CI13908","Mascote","Brazil"
"CI13909","Abaete","Brazil"
"CI13910","Bom Jesus do Galho","Brazil"
"CI13912","Inhuma","Brazil"
"CI13914","Cambuci","Brazil"
"CI13916","Bom Lugar","Brazil"
"CI13918","Pouso Redondo","Brazil"
"CI13922","Brasil Novo","Brazil"
"CI13924","Patrocinio Paulista","Brazil"
"CI13928","Nova Timboteua","Brazil"
"CI13931","Candido de Abreu","Brazil"
"CI13933","Andorinha","Brazil"
"CI13935","Buritirama","Brazil"
"CI13936","Presidente Dutra","Brazil"
"CI13946","Angical","Brazil"
"CI13950","Bombinhas","Brazil"
"CI13951","Sao Jose do Rio Preto","Brazil"
"CI13954","Cafelandia","Brazil"
"CI13958","Jurema","Brazil"
"CI13960","Tavares","Brazil"
"CI13962","Cruzilia","Brazil"
"CI13966","Tapejara","Brazil"
"CI13968","Boninal","Brazil"
"CI13969","Rio Branco","Brazil"
"CI13970","Boa Nova","Brazil"
"CI13972","Apuiares","Brazil"
"CI13976","Boa Esperanca do Sul","Brazil"
"CI13978","Tijucas do Sul","Brazil"
"CI13983","Barra do Mendes","Brazil"
"CI13985","Agua Boa","Brazil"
"CI13986","Paulino Neves","Brazil"
"CI13988","Guiratinga","Brazil"
"CI13994","Uibai","Brazil"
"CI13996","Alterosa","Brazil"
"CI13998","Retirolandia","Brazil"
"CI14002","Manoel Vitorino","Brazil"
"CI14006","Alagoinha","Brazil"
"CI14010","Muqui","Brazil"
"CI14014","Igrapiuna","Brazil"
"CI14015","Canoas","Brazil"
"CI14016","Santa Maria do Suacui","Brazil"
"CI14018","Itinga","Brazil"
"CI14020","Cotegipe","Brazil"
"CI14022","Dom Feliciano","Brazil"
"CI14025","Mirandiba","Brazil"
"CI14027","Cristopolis","Brazil"
"CI14032","Praia Grande","Brazil"
"CI14039","Nova Olinda","Brazil"
"CI14040","Suzano","Brazil"
"CI14041","Itanhandu","Brazil"
"CI14050","Boa Esperanca","Brazil"
"CI14053","Maraba","Brazil"
"CI14054","Campos Altos","Brazil"
"CI14056","Nilo Pecanha","Brazil"
"CI14058","Mirinzal","Brazil"
"CI14062","Reboucas","Brazil"
"CI14065","Gravatai","Brazil"
"CI14068","Baianopolis","Brazil"
"CI14070","Simoes","Brazil"
"CI14072","Pedro Velho","Brazil"
"CI14079","Ipiranga","Brazil"
"CI14083","Maria da Fe","Brazil"
"CI14085","Gurinhem","Brazil"
"CI14092","Alvorada D'Oeste","Brazil"
"CI14095","Xexeu","Brazil"
"CI14098","Aracatu","Brazil"
"CI14100","Itaguacu","Brazil"
"CI14106","Iraci","Brazil"
"CI14108","Poco Branco","Brazil"
"CI14109","Juazeiro","Brazil"
"CI14110","Guapo","Brazil"
"CI14114","Pacaembu","Brazil"
"CI14116","Primeira Cruz","Brazil"
"CI14118","Petrolandia","Brazil"
"CI14120","Anapurus","Brazil"
"CI14122","Curiuva","Brazil"
"CI14124","Maracai","Brazil"
"CI14125","Criciuma","Brazil"
"CI14129","Santo Agostinho","Brazil"
"CI14132","Puxinana","Brazil"
"CI14134","Engenheiro Beltrao","Brazil"
"CI14136","Frei Paulo","Brazil"
"CI14138","Avanhandava","Brazil"
"CI14140","Ipanguacu","Brazil"
"CI14142","Guape","Brazil"
"CI14152","Casinhas","Brazil"
"CI14153","Sobral","Brazil"
"CI14154","Cape Verde","Brazil"
"CI14156","Uruana","Brazil"
"CI14158","Peri-Mirim","Brazil"
"CI14159","Itajai","Brazil"
"CI14162","Machados","Brazil"
"CI14163","Alagoinha","Brazil"
"CI14165","Jupi","Brazil"
"CI14171","Curua","Brazil"
"CI14179","Carlopolis","Brazil"
"CI14183","Andarai","Brazil"
"CI14185","Sao Joao do Triunfo","Brazil"
"CI14186","Teresopolis","Brazil"
"CI14188","Meruoca","Brazil"
"CI14194","Uarini","Brazil"
"CI14197","Cidelandia","Brazil"
"CI14200","Alto Parana","Brazil"
"CI14202","Sao Pedro do Piaui","Brazil"
"CI14207","Timon","Brazil"
"CI14209","Caxias","Brazil"
"CI14210","Alto Longa","Brazil"
"CI14213","Caldas","Brazil"
"CI14215","Pocos de Caldas","Brazil"
"CI14218","Peabiru","Brazil"
"CI14224","Terra Boa","Brazil"
"CI14227","Urucuia","Brazil"
"CI14235","Serra Branca","Brazil"
"CI14239","Presidente Bernardes","Brazil"
"CI14241","Mario Campos","Brazil"
"CI14242","Primavera","Brazil"
"CI14249","Aguas Vermelhas","Brazil"
"CI14252","Porto Esperidiao","Brazil"
"CI14255","Varzea Nova","Brazil"
"CI14256","Rio Casca","Brazil"
"CI14260","Tenente Portela","Brazil"
"CI14266","Araruna","Brazil"
"CI14274","Serrolandia","Brazil"
"CI14278","Luis Antonio","Brazil"
"CI14280","Crissiumal","Brazil"
"CI14282","Santa Filomena","Brazil"
"CI14284","Mogeiro","Brazil"
"CI14288","Nova Veneza","Brazil"
"CI14290","Nordestina","Brazil"
"CI14292","Itirucu","Brazil"
"CI14294","Demerval Lobao","Brazil"
"CI14296","Jitauna","Brazil"
"CI14300","Sitio do Mato","Brazil"
"CI14304","Serra Azul","Brazil"
"CI14310","Manuel Ribas","Brazil"
"CI14311","Poa","Brazil"
"CI14313","Pacatuba","Brazil"
"CI14315","Tracunhaem","Brazil"
"CI14318","Sao Joao do Araguaia","Brazil"
"CI14324","Guaratingueta","Brazil"
"CI14325","Milha","Brazil"
"CI14331","Antonio Prado","Brazil"
"CI14333","Nova Londrina","Brazil"
"CI14335","Frecheirinha","Brazil"
"CI14337","Mirabela","Brazil"
"CI14339","Sideropolis","Brazil"
"CI14341","Tabocas do Brejo Velho","Brazil"
"CI14343","Mambore","Brazil"
"CI14345","Mineiros do Tiete","Brazil"
"CI14346","Tres Lagoas","Brazil"
"CI14347","Morungaba","Brazil"
"CI14349","Wanderley","Brazil"
"CI14350","Maranguape","Brazil"
"CI14355","Conceicao do Rio Verde","Brazil"
"CI14358","Licinio de Almeida","Brazil"
"CI14366","Ribeirao do Pinhal","Brazil"
"CI14370","Japoata","Brazil"
"CI14372","Ares","Brazil"
"CI14374","Ibaretama","Brazil"
"CI14376","Ribeirao Bonito","Brazil"
"CI14377","Mar de Espanha","Brazil"
"CI14379","Patos","Brazil"
"CI14380","Uruoca","Brazil"
"CI14384","Choro","Brazil"
"CI14386","Flexeiras","Brazil"
"CI14387","Paco do Lumiar","Brazil"
"CI14388","Ivai","Brazil"
"CI14390","Miraima","Brazil"
"CI14394","Porecatu","Brazil"
"CI14399","Novo Lino","Brazil"
"CI14400","Acailandia","Brazil"
"CI14404","Almirante Tamandare","Brazil"
"CI14406","Arroio do Tigre","Brazil"
"CI14407","Itanhaem","Brazil"
"CI14410","Cidreira","Brazil"
"CI14417","Miranorte","Brazil"
"CI14419","Jaciara","Brazil"
"CI14420","Mairipora","Brazil"
"CI14424","Martinho Campos","Brazil"
"CI14430","Campo Formoso","Brazil"
"CI14431","Cabedelo","Brazil"
"CI14432","Taguai","Brazil"
"CI14433","Balneario do Rincao","Brazil"
"CI14437","Iconha","Brazil"
"CI14438","Riacho de Santana","Brazil"
"CI14439","Vianopolis","Brazil"
"CI14441","Correia Pinto","Brazil"
"CI14443","Xavantes","Brazil"
"CI14447","Pedreiras","Brazil"
"CI14460","Cortes","Brazil"
"CI14463","Valenca","Brazil"
"CI14464","Santa Mariana","Brazil"
"CI14466","Mato Verde","Brazil"
"CI14467","Tucurui","Brazil"
"CI14469","Itacoatiara","Brazil"
"CI14470","Sao Luis do Curu","Brazil"
"CI14476","Japeri","Brazil"
"CI14479","Quatipuru","Brazil"
"CI14481","Sao Sebastiao da Grama","Brazil"
"CI14483","Ilhota","Brazil"
"CI14486","Abreu e Lima","Brazil"
"CI14487","Cruzeiro do Sul","Brazil"
"CI14492","Itauna","Brazil"
"CI14494","Alto do Rodrigues","Brazil"
"CI14496","Piraquara","Brazil"
"CI14499","Itapeva","Brazil"
"CI14504","Anama","Brazil"
"CI14505","Mirante da Serra","Brazil"
"CI14511","Antonio Cardoso","Brazil"
"CI14513","Piripa","Brazil"
"CI14519","Saubara","Brazil"
"CI14520","Itajuba","Brazil"
"CI14521","Porto Valter","Brazil"
"CI14525","Guaraniacu","Brazil"
"CI14527","Antonio Goncalves","Brazil"
"CI14529","Mulungu do Morro","Brazil"
"CI14533","Andrelandia","Brazil"
"CI14534","Jatai","Brazil"
"CI14536","Santa Cruz do Capibaribe","Brazil"
"CI14537","Ielmo Marinho","Brazil"
"CI14539","Itabaiana","Brazil"
"CI14540","Sao Cristovao","Brazil"
"CI14541","Pinheiro Machado","Brazil"
"CI14544","Lagoa do Ouro","Brazil"
"CI14547","Eldorado","Brazil"
"CI14549","Malhador","Brazil"
"CI14550","Sao Francisco do Maranhao","Brazil"
"CI14552","Jardim do Serido","Brazil"
"CI14557","Aruja","Brazil"
"CI14558","Capela do Alto Alegre","Brazil"
"CI14559","Senador Canedo","Brazil"
"CI14560","Paracatu","Brazil"
"CI14563","Palmacia","Brazil"
"CI14567","Ijui","Brazil"
"CI14568","Rio do Pires","Brazil"
"CI14569","Serrinha","Brazil"
"CI14570","Simplicio Mendes","Brazil"
"CI14573","Seropedica","Brazil"
"CI14574","Goiatins","Brazil"
"CI14575","Barra do Corda","Brazil"
"CI14576","Sao Miguel das Matas","Brazil"
"CI14579","Cruzeiro do Sul","Brazil"
"CI14580","Dario Meira","Brazil"
"CI14581","Patrocinio","Brazil"
"CI14582","Moreira Sales","Brazil"
"CI14585","Aracruz","Brazil"
"CI14592","Patu","Brazil"
"CI14594","Santana do Matos","Brazil"
"CI14595","Matao","Brazil"
"CI14601","Ipojuca","Brazil"
"CI14602","Nova Crixas","Brazil"
"CI14603","Manhuacu","Brazil"
"CI14604","Bom Principio","Brazil"
"CI14609","Ibira","Brazil"
"CI14610","Rio Paranaiba","Brazil"
"CI14613","Moju","Brazil"
"CI14614","Jataizinho","Brazil"
"CI14616","Itanhomi","Brazil"
"CI14622","Carmo da Cachoeira","Brazil"
"CI14623","Unai","Brazil"
"CI14627","Araripina","Brazil"
"CI14629","Itapetinga","Brazil"
"CI14630","Bocaina","Brazil"
"CI14635","Ibiuna","Brazil"
"CI14636","Itaipe","Brazil"
"CI14638","Carnaubeira da Penha","Brazil"
"CI14640","Iguaraci","Brazil"
"CI14641","Quixada","Brazil"
"CI14642","Irupi","Brazil"
"CI14646","Sitio do Quinto","Brazil"
"CI14648","Imaculada","Brazil"
"CI14649","Redencao","Brazil"
"CI14652","Arataca","Brazil"
"CI14654","Carpina","Brazil"
"CI14655","Brejinho","Brazil"
"CI14661","Caninde","Brazil"
"CI14667","Joao Monlevade","Brazil"
"CI14669","Curvelo","Brazil"
"CI14670","Pacoti","Brazil"
"CI14672","Nossa Senhora dos Milagres","Brazil"
"CI14676","Gouvea","Brazil"
"CI14678","Guaicara","Brazil"
"CI14681","Vinhedo","Brazil"
"CI14682","Fortaleza dos Nogueiras","Brazil"
"CI14686","Quebrangulo","Brazil"
"CI14688","Santo Antonio do Jacinto","Brazil"
"CI14690","Firminopolis","Brazil"
"CI14691","Pacatuba","Brazil"
"CI14694","Angicos","Brazil"
"CI14699","Belo Jardim","Brazil"
"CI14700","Maurilandia","Brazil"
"CI14702","Pedro Afonso","Brazil"
"CI14704","Alto Garcas","Brazil"
"CI14706","Sebastiao Laranjeiras","Brazil"
"CI14707","Quixeramobim","Brazil"
"CI14708","Chorrocho","Brazil"
"CI14709","Valenca","Brazil"
"CI14712","Pirangi","Brazil"
"CI14715","Caldas Novas","Brazil"
"CI14716","Campo do Meio","Brazil"
"CI14717","Belem de Maria","Brazil"
"CI14718","Cianorte","Brazil"
"CI14722","Divinolandia","Brazil"
"CI14723","Macaiba","Brazil"
"CI14725","Bom Jesus da Lapa","Brazil"
"CI14733","Senador Jose Porfirio","Brazil"
"CI14734","Arcoverde","Brazil"
"CI14738","Sales Oliveira","Brazil"
"CI14740","Axixa","Brazil"
"CI14742","Fagundes","Brazil"
"CI14743","Conceicao do Coite","Brazil"
"CI14744","Pedro de Toledo","Brazil"
"CI14745","Embu-Guacu","Brazil"
"CI14747","Barbosa Ferraz","Brazil"
"CI14748","Caico","Brazil"
"CI14749","Gentio do Ouro","Brazil"
"CI14750","Itamaraju","Brazil"
"CI14751","Teixeiras","Brazil"
"CI14753","Gararu","Brazil"
"CI14754","Cosmopolis","Brazil"
"CI14755","Tabatinga","Brazil"
"CI14756","Abaiara","Brazil"
"CI14759","Capanema","Brazil"
"CI14761","Loreto","Brazil"
"CI14762","Janauba","Brazil"
"CI14763","Itaberaba","Brazil"
"CI14764","Rio Novo do Sul","Brazil"
"CI14767","Uniao dos Palmares","Brazil"
"CI14768","Anguera","Brazil"
"CI14771","Tupa","Brazil"
"CI14772","Ibicuitinga","Brazil"
"CI14775","Januaria","Brazil"
"CI14779","Aramari","Brazil"
"CI14781","Floresta Azul","Brazil"
"CI14784","Iuiu","Brazil"
"CI14785","Cruz das Almas","Brazil"
"CI14791","Penedo","Brazil"
"CI14794","Imbau","Brazil"
"CI14796","Cristais","Brazil"
"CI14797","Santo Antonio do Descoberto","Brazil"
"CI14805","Pesqueira","Brazil"
"CI14806","Urai","Brazil"
"CI14808","Pien","Brazil"
"CI14809","Camaqua","Brazil"
"CI14810","Maraial","Brazil"
"CI14812","Sao Domingos","Brazil"
"CI14814","Edeia","Brazil"
"CI14815","Tefe","Brazil"
"CI14818","Inhangapi","Brazil"
"CI14821","Itapecuru Mirim","Brazil"
"CI14822","Ibiracu","Brazil"
"CI14823","Ipira","Brazil"
"CI14824","Dois Riachos","Brazil"
"CI14825","Grajau","Brazil"
"CI14826","Jardim Alegre","Brazil"
"CI14828","Sao Felix do Araguaia","Brazil"
"CI14833","Santo Amaro","Brazil"
"CI14836","Marilandia","Brazil"
"CI14837","Coroata","Brazil"
"CI14840","Fronteiras","Brazil"
"CI14842","Itainopolis","Brazil"
"CI14844","Campinorte","Brazil"
"CI14845","Vacaria","Brazil"
"CI14846","Moita Bonita","Brazil"
"CI14847","Acarau","Brazil"
"CI14848","Calcado","Brazil"
"CI14852","Manaira","Brazil"
"CI14853","Igarape-Miri","Brazil"
"CI14854","Sao Jose do Jacuipe","Brazil"
"CI14859","Jandaira","Brazil"
"CI14861","Altamira do Maranhao","Brazil"
"CI14862","Avelino Lopes","Brazil"
"CI14864","Nova Ubirata","Brazil"
"CI14865","Benevides","Brazil"
"CI14867","Lagoa Santa","Brazil"
"CI14877","Santa Isabel do Para","Brazil"
"CI14880","Santa Teresinha (2)","Brazil"
"CI14882","Igarape Grande","Brazil"
"CI14886","Botupora","Brazil"
"CI14890","Guarabira","Brazil"
"CI14891","Mulungu","Brazil"
"CI14892","Biguacu","Brazil"
"CI14893","Bananal","Brazil"
"CI14905","Capitao de Campos","Brazil"
"CI14909","Moreno","Brazil"
"CI14910","Carmo da Mata","Brazil"
"CI14914","Jeronimo Monteiro","Brazil"
"CI14916","Cerro Cora","Brazil"
"CI14920","Serido","Brazil"
"CI14921","Tome-Acu","Brazil"
"CI14922","Resende Costa","Brazil"
"CI14925","Araci","Brazil"
"CI14928","Pau Brasil","Brazil"
"CI14930","Bueno Brandao","Brazil"
"CI14932","Itarana","Brazil"
"CI14937","Jaru","Brazil"
"CI14938","Governador Lindenberg","Brazil"
"CI14939","Tucano","Brazil"
"CI14942","Itapebi","Brazil"
"CI14946","Alto Rio Doce","Brazil"
"CI14950","Tacima","Brazil"
"CI14952","Afonso Bezerra","Brazil"
"CI14953","Barbalha","Brazil"
"CI14954","Cedro","Brazil"
"CI14955","Juruti","Brazil"
"CI14956","Laranja da Terra","Brazil"
"CI14958","Amatura","Brazil"
"CI14960","Sao Tome","Brazil"
"CI14962","Primeiro de Maio","Brazil"
"CI14967","Barreirinhas","Brazil"
"CI14968","Rincao","Brazil"
"CI14969","Taquara","Brazil"
"CI14970","Monte Santo","Brazil"
"CI14971","Itapitanga","Brazil"
"CI14973","Ararenda","Brazil"
"CI14975","Cachoeiras de Macacu","Brazil"
"CI14977","Barra","Brazil"
"CI14979","Acara","Brazil"
"CI14981","Tres Pontas","Brazil"
"CI14982","Joaquim Tavora","Brazil"
"CI14984","Centenario do Sul","Brazil"
"CI14990","Coite do Noia","Brazil"
"CI14991","Pirapora","Brazil"
"CI14992","Pintadas","Brazil"
"CI14994","Goianapolis","Brazil"
"CI14997","Itabirinha de Mantena","Brazil"
"CI15000","Bijiao","China"
"CI15010","Gravatal","Brazil"
"CI15015","Nova Olinda","Brazil"
"CI15020","Jucati","Brazil"
"CI15031","Duque Bacelar","Brazil"
"CI15032","St. Clements","Canada"
"CI15035","Itaueira","Brazil"
"CI15041","Canelinha","Brazil"
"CI15049","Cunha Pora","Brazil"
"CI15053","Faxinal dos Guedes","Brazil"
"CI15060","Mara Rosa","Brazil"
"CI15080","Mapleton","Canada"
"CI15084","Mosquera","Colombia"
"CI15090","Rawdon","Canada"
"CI15095","Magangue","Colombia"
"CI15115","Serra do Salitre","Brazil"
"CI15125","Arceburgo","Brazil"
"CI15145","Sogamoso","Colombia"
"CI15153","Matias Olimpio","Brazil"
"CI15154","Luzhang","China"
"CI15157","Congonhal","Brazil"
"CI15161","Virginopolis","Brazil"
"CI15166","Natuba","Brazil"
"CI15176","Bom Repouso","Brazil"
"CI15183","Fenglu","China"
"CI15186","Iramaia","Brazil"
"CI15187","La Jagua de Ibirico","Colombia"
"CI15207","Sucupira do Norte","Brazil"
"CI15212","Jinggang","China"
"CI15217","Conceicao dos Ouros","Brazil"
"CI15224","Jamundi","Colombia"
"CI15229","Nan Zhuang","China"
"CI15236","Roseira","Brazil"
"CI15243","Pirapetinga","Brazil"
"CI15245","Xiaping","China"
"CI15248","Planura","Brazil"
"CI15252","Sao Jose do Calcado","Brazil"
"CI15254","Dahuaishu","China"
"CI15256","Pirai do Norte","Brazil"
"CI15258","Fengyicun","China"
"CI15261","Gilbues","Brazil"
"CI15266","Jacinto Machado","Brazil"
"CI15271","Jaguaribara","Brazil"
"CI15272","Xintang","China"
"CI15286","Chigorodo","Colombia"
"CI15296","Sao Domingos","Brazil"
"CI15304","Benedito Novo","Brazil"
"CI15306","Calarca","Colombia"
"CI15307","Stanley","Canada"
"CI15315","Monsenhor Gil","Brazil"
"CI15319","Conceicao da Aparecida","Brazil"
"CI15341","Jordania","Brazil"
"CI15346","Baigou","China"
"CI15381","Longtian","China"
"CI15385","Pedras de Maria da Cruz","Brazil"
"CI15386","Lianhe","China"
"CI15390","Shuixi","China"
"CI15391","Sao Geraldo","Brazil"
"CI15395","Wuling","China"
"CI15396","Campo Redondo","Brazil"
"CI15406","Terra Alta","Brazil"
"CI15412","Riosucio","Colombia"
"CI15413","Mambere","Central African Republic"
"CI15417","Yulu","China"
"CI15420","Potengi","Brazil"
"CI15429","Petrolina de Goias","Brazil"
"CI15434","Cerro Grande","Brazil"
"CI15444","Centralina","Brazil"
"CI15450","Tangjia","China"
"CI15459","Groairas","Brazil"
"CI15460","Riosucio","Colombia"
"CI15461","Changbang","China"
"CI15464","Angelim","Brazil"
"CI15478","Caetanopolis","Brazil"
"CI15488","Sao Romao","Brazil"
"CI15493","Paranacity","Brazil"
"CI15494","Nantang","China"
"CI15500","Chongshan","China"
"CI15503","Guadalupe","Brazil"
"CI15512","Primavera","Brazil"
"CI15514","San Onofre","Colombia"
"CI15515","Aihua","China"
"CI15517","Piranhas","Brazil"
"CI15526","Sao Joao d'Alianca","Brazil"
"CI15531","Fontoura Xavier","Brazil"
"CI15533","Chinu","Colombia"
"CI15535","Yishi","China"
"CI15540","Tres Cachoeiras","Brazil"
"CI15545","Francisco Badaro","Brazil"
"CI15555","Martinopole","Brazil"
"CI15559","Agustin Codazzi","Colombia"
"CI15563","Chinchina","Colombia"
"CI15564","Ronda Alta","Brazil"
"CI15566","Jingping","China"
"CI15569","Santa Lucia","Cuba"
"CI15573","Caracol","Brazil"
"CI15576","Weifen","China"
"CI15583","Redentora","Brazil"
"CI15588","Mariluz","Brazil"
"CI15593","Cumaru","Brazil"
"CI15598","Lagoa da Confusao","Brazil"
"CI15603","Roldanillo","Colombia"
"CI15606","Xiancun","China"
"CI15607","San German","Cuba"
"CI15608","Valencia","Colombia"
"CI15611","Tangxing","China"
"CI15614","Itamogi","Brazil"
"CI15619","Sao Pedro do Ivai","Brazil"
"CI15623","Catanduvas","Brazil"
"CI15625","Mingxing","China"
"CI15627","Caatiba","Brazil"
"CI15636","Piendamo","Colombia"
"CI15641","Arboletes","Colombia"
"CI15647","Calcoene","Brazil"
"CI15652","Caem","Brazil"
"CI15657","Jucurucu","Brazil"
